country_id;country_name;powerplant_name;gppd_idnr;capacity_mw;latitude;longitude;primary_fuel_id;primary_fuel;source;url;geolocation_source;generation_gwh_2013;generation_gwh_2014;generation_gwh_2015;generation_gwh_2016;generation_gwh_2017
3;United States of America;Lake Side Power Plant;USA0056237;13850;403317;-1117542;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;250896;4358737;4549274;57260420000000000;33405610000000000
3;United States of America;Lake Winds Energy Park;USA0057984;1008;438719;-863347;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;260718;269422;263511;253723;25741700000000000
3;United States of America;Lakefield Junction;USA0007925;5378;437984;-948415;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;128249005;35258000000000000;84129;18939300400000000;72492
3;United States of America;Lakefield Utilities;USA0007415;34000000000000000;436742;-951706;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;26000000000000000;13000000000000000;12740000000000000;17;11
3;United States of America;Lakefield Wind Project LLC;USA0057374;2055;436750;-951567;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;39817;413882;531386;57066;587113
3;United States of America;Lakeland Solar Energy LLC;USA0058572;18;310269;-830550;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3;2942;3975;4768;4236
3;United States of America;Lakeside;USA0000964;54;397573;-896005;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;16
3;United States of America;Lakeview Gas Recovery;USA0055074;60;420602;-800208;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;35415;3457;44519;42866;39154
3;United States of America;Lakewood Seven Solar LLC;USA0059369;10;400575;-741856;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12216600000000000;604;1278;12730000000000000;1083
3;United States of America;Lakin Municipal;USA0007393;44;379420;-1012499;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3;0;6;27;2
3;United States of America;Lakota Ridge LLC;USA0055353;112;443996;-964284;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;24227;29285;27844;25809;2022
3;United States of America;Lakota Wind Wind Farm;USA0057251;105;433839;-941475;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;38609;41421;38525;37035000000000000;37144
3;United States of America;Lamar Plant;USA0000508;557;380333;-1025379;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;1058
3;United States of America;Lamar Power Project;USA0055097;11126;336308;-955900;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5193942;53338330000000000;5999121;6053883;6150338
3;United States of America;Lambie Energy Center;USA0055626;470;382216;-1218683;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11529;10836;11188;9366;14022
3;United States of America;Lamoni Municipal Utilities;USA0001155;105;406220;-939326;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;47;25;38;3;60000000000000000
3;United States of America;Lanai Solar-Electric Plant;USA0056667;12;207667;-1569233;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1752;17670000000000000;2017;2345;2051
3;United States of America;Lancaster Baptist Church;USA0058634;10;346958;-1180589;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;222255;213345;214533;2148;1832
3;United States of America;Lancaster County Resource Recovery;USA0050859;357;400711;-766436;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;217188998;21491499900000000;221544004;22557599800000000;20142000000000000
3;United States of America;Lanchester Generating Station;USA0056850;32;401108;-759547;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17088;11907;18425;18945;18593
3;United States of America;Landis Delivery No 2;USA0056551;22;355420;-806123;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-48;-5;-43000000000000000;-48;-44
3;United States of America;Lanesboro;USA0001987;26000000000000000;437200;-919777;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1;325;439;22;12
3;United States of America;Langdale;USA0000711;10;328138;-851678;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;0
3;United States of America;Langdon Wind Energy Center;USA0057033;405;486303;-983169;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;136028;152876;147665;14968800000000000;161593
3;United States of America;Langdon Wind II LLC;USA0056912;405;486292;-983164;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;135757;143101;14691;156668;156314
3;United States of America;Langdon Wind LLC;USA0056605;1185;486300;-983150;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;418052;432923;439087;456863;484384
3;United States of America;Lange Gas Turbines;USA0055478;400;441203;-1032600;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;8391;29170000000000000;10863;11657;8889
3;United States of America;Langford Wind Power;USA0057153;1500;310854;-1006788;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;533791;55471;490369;527791;513782
3;United States of America;Langley Gulch Power Plant;USA0057028;3185;439044;-1168197;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;1350426
3;United States of America;Lansing;USA0001047;2745;433359;-911675;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;860419998;0;974846996
3;United States of America;Lansing BWL REO Town Plant;USA0058427;980;427197;-845517;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;185479;47408500000000000;47571200000000000;526775;46678
3;United States of America;Lansing Smith;USA0000643;6615;302686;-857003;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;436014;45062869980000000;40173869960000000;3507817;4139059000000000
3;United States of America;Laramie River Station;USA0006204;17100;421089;-1048825;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11772094969;10102048961;10724956101;10282950341;1024903729
3;United States of America;Laredo;USA0003439;2636;275667;-995089;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;203677;135687;8869500000000000;23443200000000000;111766
3;United States of America;Laredo Bus Facility Solar Canopies;USA0058064;10;337833;-842678;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1358;1449;1367;963;925
3;United States of America;Laredo Ridge Wind LLC;USA0057262;799;418803;-980239;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;357033;35142400000000000;32566700000000000;32642900000000000;298469
3;United States of America;Larkspur Energy Facility;USA0055542;998;325670;-1169442;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;50106
3;United States of America;Larned;USA0001299;164;381762;-991000;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-62;-3;-145;-294;-178
3;United States of America;Larsen Memorial;USA0000675;1336;280797;-819228;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;5040000000000000;0;8355400000000000;111791
3;United States of America;Las Animas;USA0000507;56;380647;-1032159;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;-89;0
3;United States of America;Las Vegas Generating Station;USA0010761;35890000000000000;362319;-1151222;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;43393;0;433522;366345;33823900000000000
3;United States of America;Las Vegas Solar Energy Center;USA0057576;50;356433;-1052067;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;10712;10421;9713000000000000;10507;10128
3;United States of America;Las Vegas WPCF Solar Plant;USA0058477;33;361344;-1150353;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4483;6793;6878;6808;6389
3;United States of America;Last Chance;USA0000987;17;426033;-1117053;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3257;3094;1929;1162;3725
3;United States of America;Lateral 10 Ventures;USA0054753;24;426474;-1148903;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5591;74913300000000000;59270000000000000;6893;8329
3;United States of America;Lauderdale;USA0000613;22583000000000000;260686;-801984;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4764354051;4559518077000000;4519964993;3058879959;3317425986
3;United States of America;Laurel;USA0002249;35;424305;-970908;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;15;2;0;0;9000000000000000
3;United States of America;Laurel Dam;USA0006171;700;369614;-842700;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;8357900000000000;7196000000000000;87107;66028;66029
3;United States of America;Laurel Hill Wind;USA0057744;690;415323;-770296;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17262;18126;172512;18346200000000000;170685
